team,team_abbr,opponent,week,home,line,home_team,away_team,spread,team_id,team_nick,team_color,team_color2,team_color3,team_color4,team_logo_wikipedia,team_logo_espn,team_wordmark
Las Vegas Raiders,LV,MIA,3,0,0.5,MIA,LV,LV +0.5,2520,Raiders,#a5acaf,#000000,#a6aeb0,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LV.png
Las Vegas Raiders,LV,LAC,4,1,4,LV,LAC,LV +4,2520,Raiders,#a5acaf,#000000,#a6aeb0,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LV.png
Las Vegas Raiders,LV,CHI,5,0,-2.5,CHI,LV,LV -2.5,2520,Raiders,#a5acaf,#000000,#a6aeb0,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LV.png
Las Vegas Raiders,LV,DEN,6,1,1,LV,DEN,LV +1,2520,Raiders,#a5acaf,#000000,#a6aeb0,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LV.png
Las Vegas Raiders,LV,PHI,7,0,-3.5,PHI,LV,LV -3.5,2520,Raiders,#a5acaf,#000000,#a6aeb0,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LV.png
Las Vegas Raiders,LV,Bye,8,1,0,Bye,Bye,Bye,2520,Raiders,#a5acaf,#000000,#a6aeb0,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LV.png
Las Vegas Raiders,LV,NYG,9,1,1,LV,NYG,LV +1,2520,Raiders,#a5acaf,#000000,#a6aeb0,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LV.png
Las Vegas Raiders,LV,KC,10,0,7,KC,LV,LV +7,2520,Raiders,#a5acaf,#000000,#a6aeb0,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LV.png
Las Vegas Raiders,LV,CIN,11,0,-3.5,CIN,LV,LV -3.5,2520,Raiders,#a5acaf,#000000,#a6aeb0,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LV.png
Las Vegas Raiders,LV,DAL,12,1,5,LV,DAL,LV +5,2520,Raiders,#a5acaf,#000000,#a6aeb0,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LV.png
Las Vegas Raiders,LV,WAS,13,0,0.5,WAS,LV,LV +0.5,2520,Raiders,#a5acaf,#000000,#a6aeb0,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LV.png
Las Vegas Raiders,LV,KC,14,1,11,LV,KC,LV +11,2520,Raiders,#a5acaf,#000000,#a6aeb0,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LV.png
Las Vegas Raiders,LV,CLE,15,1,6,LV,CLE,LV +6,2520,Raiders,#a5acaf,#000000,#a6aeb0,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LV.png
Las Vegas Raiders,LV,DEN,16,0,-3,DEN,LV,LV -3,2520,Raiders,#a5acaf,#000000,#a6aeb0,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LV.png
Las Vegas Raiders,LV,IND,17,1,5.5,LV,IND,LV +5.5,2520,Raiders,#a5acaf,#000000,#a6aeb0,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LV.png
Las Vegas Raiders,LV,LAC,18,0,0,LAC,LV,PK,2520,Raiders,#a5acaf,#000000,#a6aeb0,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LV.png
Los Angeles Chargers,LAC,WAS,1,1,2.5,LAC,WAS,LAC +2.5,4400,Chargers,#002244,#0073cf,#ffb612,#001532,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAC.png
Los Angeles Chargers,LAC,DAL,2,0,-1,DAL,LAC,LAC -1,4400,Chargers,#002244,#0073cf,#ffb612,#001532,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAC.png
Los Angeles Chargers,LAC,KC,3,1,9,LAC,KC,LAC +9,4400,Chargers,#002244,#0073cf,#ffb612,#001532,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAC.png
Los Angeles Chargers,LAC,LV,4,0,-4,LV,LAC,LAC -4,4400,Chargers,#002244,#0073cf,#ffb612,#001532,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAC.png
Los Angeles Chargers,LAC,CLE,5,0,0,CLE,LAC,PK,4400,Chargers,#002244,#0073cf,#ffb612,#001532,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAC.png
Los Angeles Chargers,LAC,BAL,6,1,7,LAC,BAL,LAC +7,4400,Chargers,#002244,#0073cf,#ffb612,#001532,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAC.png
Los Angeles Chargers,LAC,Bye,7,1,0,Bye,Bye,Bye,4400,Chargers,#002244,#0073cf,#ffb612,#001532,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAC.png
Los Angeles Chargers,LAC,NE,8,0,-1,NE,LAC,LAC -1,4400,Chargers,#002244,#0073cf,#ffb612,#001532,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAC.png
Los Angeles Chargers,LAC,PHI,9,1,-1.5,LAC,PHI,LAC -1.5,4400,Chargers,#002244,#0073cf,#ffb612,#001532,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAC.png
Los Angeles Chargers,LAC,MIN,10,0,-1.5,MIN,LAC,LAC -1.5,4400,Chargers,#002244,#0073cf,#ffb612,#001532,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAC.png
Los Angeles Chargers,LAC,PIT,11,0,-0.5,PIT,LAC,LAC -0.5,4400,Chargers,#002244,#0073cf,#ffb612,#001532,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAC.png
Los Angeles Chargers,LAC,DEN,12,1,-1,LAC,DEN,LAC -1,4400,Chargers,#002244,#0073cf,#ffb612,#001532,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAC.png
Los Angeles Chargers,LAC,CIN,13,1,-1.5,LAC,CIN,LAC -1.5,4400,Chargers,#002244,#0073cf,#ffb612,#001532,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAC.png
Los Angeles Chargers,LAC,NYG,14,0,-5,NYG,LAC,LAC -5,4400,Chargers,#002244,#0073cf,#ffb612,#001532,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAC.png
Los Angeles Chargers,LAC,KC,15,0,5,KC,LAC,LAC +5,4400,Chargers,#002244,#0073cf,#ffb612,#001532,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAC.png
Los Angeles Chargers,LAC,HOU,16,1,-6,LAC,HOU,LAC -6,4400,Chargers,#002244,#0073cf,#ffb612,#001532,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAC.png
Los Angeles Chargers,LAC,DEN,17,0,-5,DEN,LAC,LAC -5,4400,Chargers,#002244,#0073cf,#ffb612,#001532,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAC.png
Los Angeles Chargers,LAC,LV,18,0,0,LAC,LV,PK,4400,Chargers,#002244,#0073cf,#ffb612,#001532,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAC.png
Los Angeles Rams,LAR,CHI,1,0,-7.5,CHI,LAR,LAR -7.5,2510,Rams,#002244,#b3995d,#001532,#af925d,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAR.png
Los Angeles Rams,LAR,IND,2,1,0.5,LAR,IND,LAR +0.5,2510,Rams,#002244,#b3995d,#001532,#af925d,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAR.png
Los Angeles Rams,LAR,TB,3,0,0.5,TB,LAR,LAR +0.5,2510,Rams,#002244,#b3995d,#001532,#af925d,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAR.png
Los Angeles Rams,LAR,ARI,4,0,-5.5,ARI,LAR,LAR -5.5,2510,Rams,#002244,#b3995d,#001532,#af925d,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAR.png
Los Angeles Rams,LAR,SEA,5,1,1,LAR,SEA,LAR +1,2510,Rams,#002244,#b3995d,#001532,#af925d,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAR.png
Los Angeles Rams,LAR,NYG,6,1,-4,LAR,NYG,LAR -4,2510,Rams,#002244,#b3995d,#001532,#af925d,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAR.png
Los Angeles Rams,LAR,DET,7,0,-11.5,DET,LAR,LAR -11.5,2510,Rams,#002244,#b3995d,#001532,#af925d,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAR.png
Los Angeles Rams,LAR,HOU,8,1,-9,LAR,HOU,LAR -9,2510,Rams,#002244,#b3995d,#001532,#af925d,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAR.png
Los Angeles Rams,LAR,TEN,9,0,-4,TEN,LAR,LAR -4,2510,Rams,#002244,#b3995d,#001532,#af925d,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAR.png
Los Angeles Rams,LAR,SF,10,1,1,LAR,SF,LAR +1,2510,Rams,#002244,#b3995d,#001532,#af925d,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAR.png
Los Angeles Rams,LAR,Bye,11,1,0,Bye,Bye,Bye,2510,Rams,#002244,#b3995d,#001532,#af925d,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAR.png
Los Angeles Rams,LAR,GB,12,1,4,LAR,GB,LAR +4,2510,Rams,#002244,#b3995d,#001532,#af925d,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAR.png
Los Angeles Rams,LAR,JAX,13,0,-10,JAX,LAR,LAR -10,2510,Rams,#002244,#b3995d,#001532,#af925d,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAR.png
Los Angeles Rams,LAR,ARI,14,1,-1.5,LAR,ARI,LAR -1.5,2510,Rams,#002244,#b3995d,#001532,#af925d,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAR.png
Los Angeles Rams,LAR,SEA,15,0,-3,SEA,LAR,LAR -3,2510,Rams,#002244,#b3995d,#001532,#af925d,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAR.png
Los Angeles Rams,LAR,MIN,16,1,-0.5,LAR,MIN,LAR -0.5,2510,Rams,#002244,#b3995d,#001532,#af925d,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAR.png
Los Angeles Rams,LAR,BAL,17,1,4,LAR,BAL,LAR +4,2510,Rams,#002244,#b3995d,#001532,#af925d,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAR.png
Los Angeles Rams,LAR,SF,18,0,-3,SF,LAR,LAR -3,2510,Rams,#002244,#b3995d,#001532,#af925d,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAR.png
Miami Dolphins,MIA,NE,1,1,2.5,MIA,NE,MIA +2.5,2700,Dolphins,#008e97,#f58220,#005778,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/MIA.png
Miami Dolphins,MIA,BUF,2,0,2,BUF,MIA,MIA +2,2700,Dolphins,#008e97,#f58220,#005778,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/MIA.png
Miami Dolphins,MIA,LV,3,1,-0.5,MIA,LV,MIA -0.5,2700,Dolphins,#008e97,#f58220,#005778,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/MIA.png
Miami Dolphins,MIA,IND,4,0,-1,IND,MIA,MIA -1,2700,Dolphins,#008e97,#f58220,#005778,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/MIA.png
Miami Dolphins,MIA,TB,5,1,7,MIA,TB,MIA +7,2700,Dolphins,#008e97,#f58220,#005778,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/MIA.png
Miami Dolphins,MIA,JAX,6,1,-3.5,MIA,JAX,MIA -3.5,2700,Dolphins,#008e97,#f58220,#005778,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/MIA.png
Miami Dolphins,MIA,ATL,7,0,-4.5,ATL,MIA,MIA -4.5,2700,Dolphins,#008e97,#f58220,#005778,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/MIA.png
Miami Dolphins,MIA,BUF,8,1,6,MIA,BUF,MIA +6,2700,Dolphins,#008e97,#f58220,#005778,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/MIA.png
Miami Dolphins,MIA,HOU,9,0,-10.5,HOU,MIA,MIA -10.5,2700,Dolphins,#008e97,#f58220,#005778,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/MIA.png
Miami Dolphins,MIA,BAL,10,0,2.5,BAL,MIA,MIA 2.5,2700,Dolphins,#008e97,#f58220,#005778,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/MIA.png
Miami Dolphins,MIA,NYJ,11,1,-3,MIA,NYJ,MIA -3,2700,Dolphins,#008e97,#f58220,#005778,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/MIA.png
Miami Dolphins,MIA,CAR,12,0,-4.5,CAR,MIA,MIA -4.5,2700,Dolphins,#008e97,#f58220,#005778,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/MIA.png
Miami Dolphins,MIA,NYG,13,0,-5.5,NYG,MIA,MIA -5.5,2700,Dolphins,#008e97,#f58220,#005778,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/MIA.png
Miami Dolphins,MIA,Bye,14,1,0,Bye,Bye,Bye,2700,Dolphins,#008e97,#f58220,#005778,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/MIA.png
Miami Dolphins,MIA,NYJ,15,0,-7,NYJ,MIA,MIA -7,2700,Dolphins,#008e97,#f58220,#005778,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/MIA.png
Miami Dolphins,MIA,NO,16,1,3.5,MIA,NO,MIA +3.5,2700,Dolphins,#008e97,#f58220,#005778,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/MIA.png
