player,season,position,team_name,player_game_count,qb_sack_rate,pass_rush_snaps,pressures,sacks,expected_sacks,sacks_over_expected,snaps_per_xsack
Nick Perry,2015,ED,GB,14,0.17255436711896607,172,14,3,2.6139907195842222,0.38600928041577776,65.79977454065256
Justin Ellis,2015,DI,OAK,12,0.18381298947472036,164,13,0,2.6045100833993002,-2.6045100833993002,62.96769632235552
Kerry Wynn,2015,ED,NYG,15,0.16910852125679282,297,13,0,2.551606967694402,-2.551606967694402,116.39723662785153
Brandon Mebane,2015,DI,SEA,15,0,235,18,2,2.545312930528938,-0.5453129305289379,92.32656510771938
Vance Walker,2015,DI,DEN,15,0.16731793660870756,190,15,2,2.5368991967705306,-0.5368991967705306,74.8945800613086
Mark Barron,2015,LB,SL,16,0.16372438310317672,100,15,2,2.490445334396757,-0.4904453343967572,40.15346115766973
Ryan Delaire,2015,ED,CAR,9,0.14882048765601166,151,17,3,2.4859862552598835,0.5140137447401165,60.74048063641227
Jeremy Mincey,2015,ED,DAL,14,0.15157695127468113,204,17,0,2.473154990586097,-2.473154990586097,82.48573210191545
David Parry,2015,DI,IND,16,0.18251883938450927,286,13,1,2.443349704488535,-1.443349704488535,117.05242171212991
DaQuan Jones,2015,DI,TEN,16,0.1638899750022374,287,14,0,2.421905439561502,-2.421905439561502,118.50173640634077
Jerrell Freeman,2015,LB,IND,12,0.20592031304872188,62,11,3,2.4144748288350386,0.5855251711649614,25.67846194110643
David Bass,2015,ED,TEN,15,0.15547918211283998,220,16,2,2.384015563197199,-0.3840155631971989,92.28127676522313
Ra'Shede Hageman,2015,DI,ATL,16,0,178,16,1,2.3759964320915414,-1.3759964320915414,74.91593741296582
Akeem Spence,2015,DI,TB,8,0.1593466457586208,154,15,0,2.3612000283746912,-2.3612000283746912,65.22107324638836
Ricky Jean Francois,2015,DI,WAS,16,0.15642066346329225,202,15,2,2.3298763781944625,-0.32987637819446247,86.6998789680592
Malcom Brown,2015,DI,NE,16,0,258,17,3,2.3186160486024034,0.6813839513975966,111.27327448436974
Jamie Collins Sr.,2015,LB,NE,12,0,91,14,6,2.3173766231987996,3.6826233768012004,39.26854145718783
Ethan Westbrooks,2015,ED,SL,13,0.17112591100937355,156,13,2,2.2906944975235946,-0.29069449752359455,68.10161729058467
Josh Bynes,2015,LB,DET,16,0.16374710515901197,75,14,1,2.274679409017047,-1.2746794090170468,32.97167930684773
Mike Pennel,2015,DI,GB,16,0.16143379066074467,115,14,1,2.2623320568642513,-1.2623320568642513,50.83250252812045
Jay Bromley,2015,DI,NYG,16,0.16252254756920118,226,15,0,2.2570022879779703,-2.2570022879779703,100.13281829788109
Mychal Kendricks,2015,LB,PHI,12,0.16153091378172704,72,13,3,2.2472787586485063,0.7527212413514937,32.038748963791285
Paul Posluszny,2015,LB,JAX,13,0.18279558435292564,56,12,1,2.229201013949383,-1.2292010139493832,25.121108257880753
Johnathan Hankins,2015,DI,NYG,9,0.16317546279355638,203,14,0,2.1927846467468206,-2.1927846467468206,92.57635048711576
Kyle Williams,2015,DI,BUF,6,0.16142141988898903,206,13,1,2.185636989518085,-1.185636989518085,94.25169915587003
Tank Carradine,2015,DI,SF,14,0.14867853935616748,116,14,1,2.184969467951855,-1.1849694679518552,53.08998670298857
Derrick Johnson,2015,LB,KC,16,0.1631353277953268,72,13,3,2.1840501815102393,0.8159498184897607,32.96627550481145
Avery Williamson,2015,LB,TEN,15,0.15890780084170986,135,13,3,2.1628826447903027,0.8371173552096973,62.416701306088946
Lavonte David,2015,LB,TB,16,0,75,14,3,2.153667703009363,0.8463322969906368,34.824313841546214
Dwan Edwards,2015,DI,CAR,12,0,267,15,1,2.1480439673080123,-1.1480439673080123,124.29913170474427
Leger Douzable,2015,DI,NYJ,16,0.16263557775534568,177,14,1,2.1414536151666543,-1.1414536151666543,82.65413677252371
George Johnson,2015,ED,TB,11,0,214,16,0,2.1240776930519374,-2.1240776930519374,100.74961038384546
Alan Branch,2015,DI,NE,16,0,210,12,1,2.123256263086959,-1.123256263086959,98.90468882671999
Eli Harold,2015,ED,SF,15,0.14217300812606185,121,14,0,2.0796934858283507,-2.0796934858283507,58.18165072138272
Luke Kuechly,2015,LB,CAR,12,0.16072629918920017,61,12,1,2.0737323561781063,-1.0737323561781063,29.415560700621533
Mike Devito,2015,DI,KC,13,0.16749370399915509,155,12,3,2.059834993543257,0.9401650064567431,75.2487458878317
Stephen Paea,2015,DI,WAS,11,0.14278213015985905,128,15,3,2.03925303975632,0.96074696024368,62.76808101033667
John Hughes,2015,DI,CLV,16,0.1483093232873154,209,13,2,2.0316334141357384,-0.03163341413573839,102.87288963934918
Ryan Shazier,2015,LB,PIT,12,0.17990039310013933,86,12,6,2.0259825544777605,3.9740174455222395,42.44853925811237
Brooks Reed,2015,LB,ATL,13,0.16095565145064367,102,12,0,1.9831384755072887,-1.9831384755072887,51.43362466098506
Mitch Unrein,2015,DI,CHI,14,0.17064485891633224,176,12,1,1.978928554620897,-0.978928554620897,88.9370157346162
Shelby Harris,2015,DI,OAK,7,0.1760350581661731,83,11,1,1.974704574524249,-0.9747045745242491,42.031603648863054
Christian Covington,2015,DI,HST,13,0.17603218470580625,97,11,2,1.9692070750647108,0.03079292493528918,49.25840518667263
Bennie Logan,2015,DI,PHI,14,0.14556588736743573,265,13,1,1.9550889142732613,-0.9550889142732613,135.5437075343987
Shea McClellin,2015,LB,CHI,10,0.15897389768913134,36,11,0,1.9351236014876871,-1.9351236014876871,18.603462834272637
Wesley Woodyard,2015,LB,TEN,16,0.17131125473649922,41,11,5,1.920248529630095,3.0797514703699047,21.351402887363747
Frank Zombo,2015,ED,KC,6,0.16753192948341977,94,11,3,1.9155338324367763,1.0844661675632237,49.072482254422695
