player,season,position,team_name,player_game_count,qb_sack_rate,pass_rush_snaps,pressures,sacks,expected_sacks,sacks_over_expected,snaps_per_xsack
Chris Joness,2016,DI,MIA,7,0.17787512012831655,42,1,0,0.18231768231768233,-0.18231768231768233,230.3671232876712
Garrison Smith,2016,DI,SEA,3,0.1711514522578225,27,1,0,0.18032786885245902,-0.18032786885245902,149.72727272727272
Andrew Gachkar,2016,LB,DAL,2,0.18607145861962587,4,1,1,0.17258883248730963,0.8274111675126904,23.176470588235297
Nate Stupar,2016,LB,NO,11,0.16773784034111075,39,1,1,0.1674641148325359,0.8325358851674641,232.88571428571427
Toby Johnson,2016,DI,MIN,2,0.13742762613730358,10,1,0,0.16452991452991453,-0.16452991452991453,60.77922077922078
Josh Martin,2016,ED,NYJ,5,0.14511617455219986,17,1,1,0.16374269005847952,0.8362573099415205,103.82142857142858
Quinton Jefferson,2016,DI,SEA,3,0.15322799079343188,19,1,0,0.16374269005847952,-0.16374269005847952,116.03571428571429
LaRoy Reynolds,2016,LB,ATL,4,0.1868383703442954,5,1,0,0.15789473684210525,-0.15789473684210525,31.666666666666668
Ben Heeney,2016,LB,OAK,4,0.1704662122757338,11,1,0,0.15753424657534246,-0.15753424657534246,69.82608695652175
Sharrif Floyd,2016,DI,MIN,1,0.15753424657534246,13,1,0,0.15753424657534246,-0.15753424657534246,82.52173913043478
Akeem Dent,2016,LB,HST,6,0.19763536413144583,13,1,0,0.14912280701754385,-0.14912280701754385,87.1764705882353
DeAndre Levy,2016,LB,DET,5,0.13722161706234476,15,1,0,0.1474820143884892,-0.1474820143884892,101.70731707317073
Mike Pennel,2016,DI,GB,8,0.14599921321257658,50,1,0,0.1474820143884892,-0.1474820143884892,339.0243902439024
A.J. Klein,2016,LB,CAR,7,0.14265017066872945,17,1,1,0.144,0.856,118.05555555555557
Brandon Spikes,2016,ED,BUF,8,0.1794181015917124,21,1,0,0.14096916299559473,-0.14096916299559473,148.96875
Anthony Johnson,2016,DI,NYJ,6,0.18841033364965523,20,2,0,0.13896713615023473,-0.13896713615023473,143.91891891891893
Korey Toomer,2016,LB,SD,10,0.14041668461131182,17,1,0,0.1375,-0.1375,123.63636363636363
Kedric Golston,2016,DI,WAS,2,0.13269445398351648,8,1,0,0.1328125,-0.1328125,60.23529411764706
Kendall Reyes,2016,DI,WAS,2,0.16533512443438916,17,1,0,0.1328125,-0.1328125,128
Kamalei Correa,2016,ED,BLT,4,0.16670167335923827,8,1,0,0.13186813186813187,-0.13186813186813187,60.666666666666664
Carl Bradford,2016,LB,SF,1,0.13026819923371646,4,1,0,0.13026819923371646,-0.13026819923371646,30.705882352941178
Antwaun Woods,2016,DI,TEN,1,0.12834861160555358,12,1,0,0.12834861160555358,-0.12834861160555358,93.49536274594782
Michael Mauti,2016,ED,NO,5,0.12424696702280695,12,1,1,0.11413043478260869,0.8858695652173914,105.14285714285715
L.J. Fort,2016,LB,PIT,3,0.17228258940431157,7,1,0,0.11274509803921569,-0.11274509803921569,62.08695652173913
Lynden Trail,2016,ED,WAS,2,0.0992536565818473,7,1,0,0.0967741935483871,-0.0967741935483871,72.33333333333333
Adarius Taylor,2016,LB,TB,1,0.18974358974358974,3,0,0,0,0,Inf
B.J. Goodson,2016,LB,NYG,1,0.11274509803921569,1,0,0,0,0,Inf
Ben Garland,2016,DI,ATL,7,0.17759633986662737,21,0,0,0,0,Inf
Branden Jackson,2016,ED,OAK,3,0.1851677883499652,9,0,0,0,0,Inf
Brandon Dunn,2016,DI,HST,2,0.15391584625533372,11,0,0,0,0,Inf
Brian Peters,2016,LB,HST,2,0.19956140350877194,2,0,0,0,0,Inf
Brian Price,2016,DI,GB,1,0.18686868686868688,5,0,0,0,0,Inf
Chris Carter,2016,ED,IND,2,0.2517836832380433,2,0,0,0,0,Inf
Christian Jones,2016,ED,CHI,6,0.1589594710505572,41,0,0,0,0,Inf
Cliff Matthews,2016,DI,ATL,3,0.12691046490538663,28,0,0,0,0,Inf
Cory Littleton,2016,LB,LA,7,0.16078222386554014,20,0,0,0,0,Inf
Daren Bates,2016,LB,OAK,1,0.14096916299559473,1,0,0,0,0,Inf
David King,2016,DI,KC,2,0.1634921675296585,5,0,0,0,0,Inf
David Mayo,2016,LB,CAR,2,0.17336016696481812,2,0,0,0,0,Inf
DeAndre Coleman,2016,DI,BUF,3,0.12854061105755218,13,0,0,0,0,Inf
Devon Still,2016,DI,HST,3,0.18177875769448662,7,0,0,0,0,Inf
Dezman Moses,2016,ED,KC,1,0.13013698630136986,5,0,0,0,0,Inf
Donald Butler,2016,LB,MIA,12,0.17208499326019458,23,0,0,0,0,Inf
Emmanuel Lamur,2016,LB,MIN,1,0.18686868686868688,2,0,0,0,0,Inf
Gabe Martin,2016,LB,ARZ,1,0.18032786885245902,2,0,0,0,0,Inf
Geneo Grissom,2016,ED,NE,3,0.19262374197730145,5,0,0,0,0,Inf
Jacquies Smith,2016,ED,TB,1,0.1897435897435897,1,0,0,0,0,Inf
John Hughes,2016,DI,CLV,1,0.17258883248730963,6,0,0,0,0,Inf
Johnny Maxey,2016,DI,PIT,2,0.25986600587371517,24,0,0,0,0,Inf
Jonathan Freeny,2016,LB,NE,3,0.15904777667439035,10,0,0,0,0,Inf
Jordan Tripp,2016,LB,SEA,1,0.1375,2,0,0,0,0,Inf
Josh Forrest,2016,LB,LA,3,0.1788363259076332,8,0,0,0,0,Inf
Josh McNary,2016,LB,IND,7,0.1486465502677773,17,0,0,0,0,Inf
Josh Shirley,2016,ED,CHI,1,0.18423676577229878,1,0,0,0,0,Inf
Joshua Perry,2016,LB,SD,1,0.15753424657534246,2,0,0,0,0,Inf
Justin March-Lillard,2016,LB,KC,4,0.12645924703934164,4,0,0,0,0,Inf
Justin Trattou,2016,ED,MIN,5,0.13412318829108524,8,0,0,0,0,Inf
Koa Misi,2016,LB,MIA,2,0.1671799464902913,10,0,0,0,0,Inf
Kyle Peko,2016,DI,DEN,1,0.2705882352941177,9,0,0,0,0,Inf
Kyle Wilber,2016,LB,DAL,4,0.1384700559789936,16,0,0,0,0,Inf
Larry Webster,2016,ED,CAR,1,0.1375,9,0,0,0,0,Inf
Leon Orr,2016,DI,MIA,4,0.15132690444707173,20,0,0,0,0,Inf
Malliciah Goodman,2016,DI,ATL,2,0.22623552344914574,15,0,0,0,0,Inf
Malliciah Goodman,2016,DI,SEA,1,0.1569767441860465,7,0,0,0,0,Inf
Manti Te'o,2016,LB,SD,3,0.16465354032563423,10,0,0,0,0,Inf
Mario Edwards Jr.,2016,DI,OAK,2,0.1535850469608914,17,0,0,0,0,Inf
Mark Herzlich,2016,LB,NYG,1,0.11274509803921569,1,0,0,0,0,Inf
Mark Nzeocha,2016,LB,DAL,1,0.17258883248730963,1,0,0,0,0,Inf
Martrell Spaight,2016,LB,WAS,3,0.1638330588911262,11,0,0,0,0,Inf
Mehdi Abdesmad,2016,DI,TEN,2,0.1893659161739434,13,0,0,0,0,Inf
Mike Hull,2016,LB,MIA,3,0.1798235565509871,6,0,0,0,0,Inf
Montori Hughes,2016,DI,NYG,2,0.1794395325486696,7,0,0,0,0,Inf
Nate Palmer,2016,LB,TEN,6,0.14603984862804936,17,0,0,0,0,Inf
Nick Dzubnar,2016,LB,SD,2,0.15222937928726787,2,0,0,0,0,Inf
Nick Vigil,2016,LB,CIN,6,0.1614807821376695,13,0,0,0,0,Inf
Nick Williams,2016,DI,KC,5,0.1290060627290781,16,0,0,0,0,Inf
O'Brien Schofield,2016,ED,ATL,2,0.1297294504760845,10,0,0,0,0,Inf
Patrick Onwuasor,2016,LB,BLT,1,0.22651933701657462,5,0,0,0,0,Inf
Ramik Wilson,2016,LB,KC,8,0.15358560009318067,10,0,0,0,0,Inf
Ray-Ray Armstrong,2016,LB,SF,2,0.18903233789803664,10,0,0,0,0,Inf
Richard Ash,2016,DI,DAL,1,0.17258883248730963,18,0,0,0,0,Inf
Richard Ash,2016,DI,JAX,1,0.15753424657534246,5,0,0,0,0,Inf
Scooby Wright III,2016,LB,ARZ,1,0.15708812260536398,1,0,0,0,0,Inf
Sealver Siliga,2016,DI,TB,6,0.15355488119107003,27,0,0,0,0,Inf
Sean Weatherspoon,2016,LB,ATL,3,0.123187578090523,11,0,0,0,0,Inf
Stephen Tulloch,2016,LB,PHI,2,0.15575800959603775,2,0,0,0,0,Inf
Stephen Weatherly,2016,ED,MIN,1,0.0967741935483871,1,0,0,0,0,Inf
T.J. Barnes,2016,DI,KC,5,0.15885881923269402,28,0,0,0,0,Inf
Tank Carder,2016,ED,CLV,3,0.12100317591825462,8,0,0,0,0,Inf
Taylor Hart,2016,DI,SF,1,0.055555555555555546,7,0,0,0,0,Inf
Terrance Smith,2016,LB,KC,1,0.144,1,0,0,0,0,Inf
Thurston Armbrister,2016,LB,DET,2,0.16757063718332058,3,0,0,0,0,Inf
Tony Jerod-Eddie,2016,DI,SF,8,0.1611783735815976,42,0,0,0,0,Inf
Victor Ochi,2016,ED,NYJ,2,0.18586919688241274,12,0,0,0,0,Inf
Zach Moore,2016,ED,DAL,1,0.1375,6,0,0,0,0,Inf
Zaire Anderson,2016,LB,DEN,3,0.18680398147235636,3,0,0,0,0,Inf
Zaviar Gooden,2016,LB,ARZ,3,0.1715332087165664,3,0,0,0,0,Inf
Zaviar Gooden,2016,LB,DET,1,0.16826923076923078,2,0,0,0,0,Inf
